Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,43.15751610088582,43.86398539969769,42.74933030786663,43.59709930419922,4762441,0.0,0.0
2014-01-02 00:00:00+05:30,43.64419803248865,47.09805620071135,43.42440965270672,45.35542678833008,49118311,0.0,0.0
2014-01-03 00:00:00+05:30,45.025737903961975,46.7212661548062,43.97388088350164,45.402523040771484,15446034,0.0,0.0
2014-01-06 00:00:00+05:30,45.795012493350185,48.401101538364316,45.40252699571838,47.97721862792969,17607486,0.0,0.0
2014-01-07 00:00:00+05:30,48.54239305506787,49.07617175635523,47.58473470143971,48.24410629272461,13344923,0.0,0.0
2014-01-08 00:00:00+05:30,48.55809691036177,49.13897339299997,47.67893688690863,48.08711624145508,10242190,0.0,0.0
2014-01-09 00:00:00+05:30,48.04001769237319,48.62089740845886,46.972463473360136,47.53763961791992,8110094,0.0,0.0
2014-01-10 00:00:00+05:30,47.726030798283404,48.29120694536843,46.67417365969765,47.317848205566406,7592949,0.0,0.0
2014-01-13 00:00:00+05:30,48.32261276245117,48.55810149755095,46.20319793055434,48.32261276245117,10587301,0.0,0.0
2014-01-14 00:00:00+05:30,48.25980915720885,48.762187230007605,47.710330099585775,48.071414947509766,6009479,0.0,0.0
2014-01-15 00:00:00+05:30,48.19701116332996,48.35400471672712,47.41204339634416,47.67893600463867,4085636,0.0,0.0
2014-01-16 00:00:00+05:30,47.773124029748274,47.93011756929368,46.84686311939014,47.00385665893555,5649521,0.0,0.0
2014-01-17 00:00:00+05:30,46.972462673456086,47.25504911932405,44.429165201448306,44.586158752441406,8915591,0.0,0.0
2014-01-20 00:00:00+05:30,43.73840063402643,45.11994207779714,43.26741993299557,44.8216552734375,9649491,0.0,0.0
2014-01-21 00:00:00+05:30,45.13564110141125,46.23459603868385,44.90014913611019,45.93630599975586,8469862,0.0,0.0
2014-01-22 00:00:00+05:30,46.15609636109772,46.627077035492576,45.63802118678282,46.28169250488281,4129330,0.0,0.0
