Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,34.547745115199994,34.78457718243449,34.138225163430086,34.45893478393555,3811662,0.0,0.0
2014-01-02 00:00:00+05:30,35.00168218885908,35.00168218885908,33.412940963263914,33.49681854248047,5679786,0.0,0.0
2014-01-03 00:00:00+05:30,33.44253869627758,33.64976508981666,32.36692868898905,32.49521255493164,6387210,0.0,0.0
2014-01-06 00:00:00+05:30,33.11688252753539,33.24516634031107,32.371850309829654,32.54454040527344,5477658,0.0,0.0
2014-01-07 00:00:00+05:30,32.613632209584964,32.75178390674649,31.799524881475364,31.92780876159668,5782632,0.0,0.0
2014-01-08 00:00:00+05:30,31.987010952688998,32.23864362028325,31.207440024783967,31.335723876953125,7563474,0.0,0.0
2014-01-09 00:00:00+05:30,31.380123936086477,32.297844090044954,31.187698196079634,32.095550537109375,9882426,0.0,0.0
2014-01-10 00:00:00+05:30,32.15969409051038,32.702432863659865,31.824183916627806,32.19916534423828,7194876,0.0,0.0
2014-01-13 00:00:00+05:30,32.39159355422943,32.855387596550976,32.33238666914077,32.712303161621094,6502374,0.0,0.0
2014-01-14 00:00:00+05:30,32.47546803408128,32.909658592813344,32.287977323759925,32.38665771484375,3028518,0.0,0.0
2014-01-15 00:00:00+05:30,32.22384562506867,32.66790413784022,32.204109992314166,32.297855377197266,6011028,0.0,0.0
2014-01-16 00:00:00+05:30,32.46560086327701,32.9195270574888,32.090619435214,32.598819732666016,4482000,0.0,0.0
2014-01-17 00:00:00+05:30,32.76164467308211,33.82738449425479,32.76164467308211,33.560951232910156,10439388,0.0,0.0
2014-01-20 00:00:00+05:30,33.45240223361408,33.995138817218,32.88992776203725,33.80271530151367,6983874,0.0,0.0
2014-01-21 00:00:00+05:30,33.847121138152346,34.02967910747488,32.96887429127764,33.28464889526367,5761176,0.0,0.0
2014-01-22 00:00:00+05:30,33.27478443471607,34.14316355392599,33.018216696136726,33.94087219238281,3082014,0.0,0.0
2014-01-23 00:00:00+05:30,33.83725404649504,34.50827448487466,33.674431714983385,34.27144241333008,6180630,0.0,0.0
2014-01-24 00:00:00+05:30,33.94579695031608,34.42932886460252,33.55601265574278,33.86191940307617,6313872,0.0,0.0
2014-01-27 00:00:00+05:30,33.4425436406064,33.64977006478298,32.7468523496152,33.31919479370117,6206490,0.0,0.0
2014-01-28 00:00:00+05:30,33.32412235749113,33.960606644414256,32.94420580022972,33.76818084716797,16153470,0.0,0.0
2014-01-29 00:00:00+05:30,34.09875276726373,35.69242848483145,33.87178852218765,35.02140808105469,11116836,0.0,0.0
