Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,1464.5223892223012,1477.4942406727425,1449.6522473537045,1466.5262451171875,93575,0.0,0.0
2014-01-02 00:00:00+05:30,1468.7409460388858,1479.2871950530473,1456.296406532413,1462.7999267578125,100402,0.0,0.0
2014-01-03 00:00:00+05:30,1458.9328492353798,1489.8333219845313,1444.8359965446966,1477.2130126953125,310195,0.0,0.0
2014-01-06 00:00:00+05:30,1477.2131164992738,1477.2131164992738,1449.1249746163544,1454.60888671875,254511,0.0,0.0
2014-01-07 00:00:00+05:30,1456.1558648527332,1473.4164222333961,1445.3986562278,1454.6793212890625,257093,0.0,0.0
2014-01-08 00:00:00+05:30,1458.8979530215072,1469.1630386044553,1446.2424527061398,1451.6209716796875,262835,0.0,0.0
2014-01-09 00:00:00+05:30,1454.9953665972268,1462.4129280384223,1447.9293467252712,1454.1868896484375,128253,0.0,0.0
2014-01-10 00:00:00+05:30,1450.4957535989217,1457.9835206235884,1428.664987059924,1433.6568603515625,252477,0.0,0.0
2014-01-13 00:00:00+05:30,1428.7004361015709,1441.2855583525898,1420.931331404179,1432.1806640625,257418,0.0,0.0
2014-01-14 00:00:00+05:30,1431.4778674150514,1441.180453105969,1424.763386309848,1432.321533203125,198930,0.0,0.0
2014-01-15 00:00:00+05:30,1434.360021494701,1474.295095824494,1434.360021494701,1457.843017578125,198099,0.0,0.0
2014-01-16 00:00:00+05:30,1459.7764525759474,1482.7672382333037,1452.0425375954126,1460.0576171875,240797,0.0,0.0
2014-01-17 00:00:00+05:30,1461.6046755526077,1475.0686510617397,1452.5699871751926,1459.425048828125,191608,0.0,0.0
2014-01-20 00:00:00+05:30,1462.4133359300095,1477.8811692908077,1445.609712893988,1466.6318359375,294083,0.0,0.0
2014-01-21 00:00:00+05:30,1470.2173323848706,1479.2870369069594,1451.8667924015547,1454.01123046875,178068,0.0,0.0
2014-01-22 00:00:00+05:30,1456.085175262375,1457.1397999668143,1441.3204294002264,1448.2808837890625,220535,0.0,0.0
2014-01-23 00:00:00+05:30,1451.8670096436495,1454.6793428342426,1442.0238434765738,1443.8519287109375,150469,0.0,0.0
2014-01-24 00:00:00+05:30,1440.6176316004141,1449.8631080134107,1421.985924798359,1431.9345703125,271283,0.0,0.0
2014-01-27 00:00:00+05:30,1427.0480088041193,1431.1259259003696,1411.4044068138057,1417.943115234375,574374,0.0,0.0
2014-01-28 00:00:00+05:30,1416.501836953694,1427.9621286433046,1397.0264646057342,1415.412109375,222697,0.0,0.0
2014-01-29 00:00:00+05:30,1416.7829788911538,1462.413097016051,1416.7829788911538,1456.4368896484375,273137,0.0,0.0
2014-01-30 00:00:00+05:30,1472.2563923796015,1472.2563923796015,1392.1400867329269,1404.8306884765625,728691,0.0,0.0
2014-01-31 00:00:00+05:30,1381.5586811570718,1425.7123466204732,1373.2974524020613,1384.5115966796875,763748,0.0,0.0
2014-02-03 00:00:00+05:30,1386.480296034818,1408.2758787818154,1371.715546432013,1379.449462890625,138027,0.0,0.0
2014-02-04 00:00:00+05:30,1371.0122678176344,1411.1583021870745,1363.4189347733325,1396.3935546875,304380,0.0,0.0
2014-02-05 00:00:00+05:30,1402.5100455082365,1405.462959868079,1385.073552246181,1397.86962890625,193619,0.0,0.0
2014-02-06 00:00:00+05:30,1402.826843438945,1407.5023641794894,1377.9376794211823,1395.0577392578125,221073,0.0,0.0
2014-02-07 00:00:00+05:30,1406.1664894197208,1414.1113644151787,1395.3389902860706,1410.033447265625,192251,0.0,0.0
2014-02-10 00:00:00+05:30,1405.4634102211994,1420.1578672430578,1395.690535926479,1405.99072265625,58916,0.0,0.0
2014-02-11 00:00:00+05:30,1409.752292967886,1411.545189694434,1378.0432536335798,1379.308837890625,327816,0.0,0.0
