Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-03-19 00:00:00+05:30,375.0,375.0,360.0,360.0,69,0.0,0.0,0.0
2015-03-20 00:00:00+05:30,365.0,365.0,355.0,355.0,10,0.0,0.0,0.0
2015-03-23 00:00:00+05:30,350.0,370.0,285.0,325.0,17,0.0,0.0,0.0
2015-03-24 00:00:00+05:30,325.0,355.0,305.0,330.0,183,0.0,0.0,0.0
2015-03-25 00:00:00+05:30,315.0,345.0,315.0,320.0,45,0.0,0.0,0.0
2015-03-26 00:00:00+05:30,300.0,340.0,300.0,340.0,105,0.0,0.0,0.0
2015-03-27 00:00:00+05:30,360.0,360.0,320.0,320.0,46,0.0,0.0,0.0
2015-03-30 00:00:00+05:30,300.0,350.0,300.0,350.0,46,0.0,0.0,0.0
2015-03-31 00:00:00+05:30,350.0,350.0,330.0,350.0,34,0.0,0.0,0.0
2015-04-01 00:00:00+05:30,325.0,415.0,325.0,415.0,9,0.0,0.0,0.0
2015-04-06 00:00:00+05:30,400.0,435.0,360.0,360.0,66,0.0,0.0,0.0
2015-04-07 00:00:00+05:30,375.0,390.0,360.0,385.0,123,0.0,0.0,0.0
2015-04-08 00:00:00+05:30,355.0,400.0,355.0,365.0,36,0.0,0.0,0.0
2015-04-09 00:00:00+05:30,400.0,415.0,375.0,390.0,14,0.0,0.0,0.0
2015-04-10 00:00:00+05:30,350.0,400.0,350.0,395.0,19,0.0,0.0,0.0
2015-04-13 00:00:00+05:30,365.0,400.0,365.0,400.0,11,0.0,0.0,0.0
2015-04-15 00:00:00+05:30,390.0,420.0,375.0,405.0,92,0.0,0.0,0.0
2015-04-16 00:00:00+05:30,400.0,425.0,395.0,400.0,20,0.0,0.0,0.0
2015-04-17 00:00:00+05:30,400.0,415.0,390.0,400.0,14,0.0,0.0,0.0
2015-04-20 00:00:00+05:30,435.0,435.0,390.0,405.0,11,0.0,0.0,0.0
2015-04-21 00:00:00+05:30,425.0,425.0,380.0,395.0,26,0.0,0.0,0.0
2015-04-22 00:00:00+05:30,395.0,420.0,365.0,400.0,117,0.0,0.0,0.0
2015-04-23 00:00:00+05:30,395.0,420.0,380.0,385.0,11,0.0,0.0,0.0
2015-04-24 00:00:00+05:30,385.0,400.0,385.0,400.0,79,0.0,0.0,0.0
2015-04-27 00:00:00+05:30,370.0,400.0,370.0,380.0,74,0.0,0.0,0.0
2015-04-28 00:00:00+05:30,375.0,375.0,375.0,375.0,4,0.0,0.0,0.0
2015-04-29 00:00:00+05:30,375.0,395.0,365.0,395.0,11,0.0,0.0,0.0
2015-04-30 00:00:00+05:30,395.0,420.0,330.0,390.0,130,0.0,0.0,0.0
2015-05-04 00:00:00+05:30,400.0,405.0,365.0,380.0,105,0.0,0.0,0.0
2015-05-05 00:00:00+05:30,360.0,395.0,360.0,395.0,8,0.0,0.0,0.0
2015-05-06 00:00:00+05:30,395.0,395.0,395.0,395.0,9,0.0,0.0,0.0
2015-05-07 00:00:00+05:30,355.0,370.0,350.0,370.0,26,0.0,0.0,0.0
2015-05-08 00:00:00+05:30,360.0,390.0,355.0,390.0,77,0.0,0.0,0.0
2015-05-11 00:00:00+05:30,365.0,370.0,365.0,370.0,10,0.0,0.0,0.0
2015-05-12 00:00:00+05:30,380.0,380.0,365.0,365.0,50,0.0,0.0,0.0
2015-05-13 00:00:00+05:30,345.0,395.0,345.0,380.0,41,0.0,0.0,0.0
2015-05-14 00:00:00+05:30,365.0,365.0,365.0,365.0,10,0.0,0.0,0.0
2015-05-15 00:00:00+05:30,360.0,385.0,360.0,380.0,3,0.0,0.0,0.0
2015-05-18 00:00:00+05:30,405.0,405.0,365.0,405.0,11,0.0,0.0,0.0
2015-05-19 00:00:00+05:30,370.0,400.0,370.0,385.0,4,0.0,0.0,0.0
2015-05-20 00:00:00+05:30,400.0,405.0,365.0,405.0,40,0.0,0.0,0.0
2015-05-21 00:00:00+05:30,340.0,400.0,340.0,375.0,16,0.0,0.0,0.0
2015-05-22 00:00:00+05:30,400.0,400.0,380.0,380.0,48,0.0,0.0,0.0
2015-05-25 00:00:00+05:30,400.0,440.0,380.0,400.0,46,0.0,0.0,0.0
2015-05-26 00:00:00+05:30,385.0,415.0,385.0,415.0,69,0.0,0.0,0.0
2015-05-27 00:00:00+05:30,400.0,420.0,385.0,385.0,25,0.0,0.0,0.0
2015-05-28 00:00:00+05:30,385.0,420.0,385.0,420.0,105,0.0,0.0,0.0
2015-05-29 00:00:00+05:30,420.0,420.0,385.0,395.0,64,0.0,0.0,0.0
2015-06-01 00:00:00+05:30,395.0,415.0,370.0,415.0,36,0.0,0.0,0.0
2015-06-02 00:00:00+05:30,465.0,465.0,390.0,425.0,14,0.0,0.0,0.0
2015-06-03 00:00:00+05:30,380.0,435.0,380.0,400.0,21,0.0,0.0,0.0
2015-06-04 00:00:00+05:30,375.0,400.0,375.0,400.0,21,0.0,0.0,0.0
2015-06-05 00:00:00+05:30,465.0,465.0,375.0,400.0,107,0.0,0.0,0.0
2015-06-08 00:00:00+05:30,400.0,400.0,370.0,395.0,62,0.0,0.0,0.0
2015-06-09 00:00:00+05:30,460.0,460.0,355.0,380.0,3,0.0,0.0,0.0
2015-06-10 00:00:00+05:30,375.0,400.0,375.0,385.0,53,0.0,0.0,0.0
2015-06-11 00:00:00+05:30,400.0,400.0,360.0,375.0,1,0.0,0.0,0.0
2015-06-12 00:00:00+05:30,335.0,395.0,335.0,335.0,97,0.0,0.0,0.0
2015-06-15 00:00:00+05:30,325.0,370.0,325.0,335.0,45,0.0,0.0,0.0
2015-06-16 00:00:00+05:30,400.0,400.0,305.0,335.0,68,0.0,0.0,0.0
2015-06-17 00:00:00+05:30,315.0,340.0,315.0,330.0,95,0.0,0.0,0.0
2015-06-18 00:00:00+05:30,320.0,340.0,320.0,320.0,20,0.0,0.0,0.0
2015-06-19 00:00:00+05:30,280.0,340.0,280.0,340.0,163,0.0,0.0,0.0
2015-06-22 00:00:00+05:30,320.0,345.0,315.0,325.0,36,0.0,0.0,0.0
2015-06-23 00:00:00+05:30,320.0,350.0,315.0,330.0,306,0.0,0.0,0.0
2015-06-24 00:00:00+05:30,320.0,350.0,300.0,315.0,356,0.0,0.0,0.0
2015-06-25 00:00:00+05:30,370.0,370.0,310.0,315.0,269,0.0,0.0,0.0
2015-06-26 00:00:00+05:30,300.0,310.0,280.0,295.0,1096,0.0,0.0,0.0
2015-06-29 00:00:00+05:30,285.0,295.0,270.0,275.0,307,0.0,0.0,0.0
2015-06-30 00:00:00+05:30,275.0,290.0,270.0,280.0,439,0.0,0.0,0.0
2015-07-01 00:00:00+05:30,280.0,290.0,270.0,275.0,927,0.0,0.0,0.0
2015-07-02 00:00:00+05:30,280.0,280.0,270.0,275.0,2165,0.0,0.0,0.0
2015-07-03 00:00:00+05:30,280.0,305.0,275.0,275.0,612,0.0,0.0,0.0
2015-07-06 00:00:00+05:30,270.0,280.0,260.0,265.0,353,0.0,0.0,0.0
2015-07-07 00:00:00+05:30,270.0,275.0,265.0,270.0,187,0.0,0.0,0.0
2015-07-08 00:00:00+05:30,270.0,275.0,265.0,275.0,153,0.0,0.0,0.0
2015-07-09 00:00:00+05:30,260.0,280.0,260.0,270.0,683,0.0,0.0,0.0
2015-07-10 00:00:00+05:30,275.0,315.0,265.0,270.0,2476,0.0,0.0,0.0
2015-07-13 00:00:00+05:30,270.0,275.0,265.0,270.0,305,0.0,0.0,0.0
2015-07-14 00:00:00+05:30,275.0,275.0,260.0,265.0,601,0.0,0.0,0.0
2015-07-15 00:00:00+05:30,270.0,270.0,260.0,265.0,502,0.0,0.0,0.0
2015-07-16 00:00:00+05:30,260.0,265.0,255.0,265.0,406,0.0,0.0,0.0
2015-07-17 00:00:00+05:30,265.0,265.0,255.0,260.0,128,0.0,0.0,0.0
2015-07-20 00:00:00+05:30,265.0,265.0,250.0,255.0,826,0.0,0.0,0.0
2015-07-21 00:00:00+05:30,260.0,265.0,235.0,250.0,354,0.0,0.0,0.0
2015-07-22 00:00:00+05:30,245.0,275.0,245.0,255.0,913,0.0,0.0,0.0
2015-07-23 00:00:00+05:30,260.0,290.0,250.0,265.0,4272,0.0,0.0,0.0
2015-07-24 00:00:00+05:30,265.0,270.0,255.0,255.0,667,0.0,0.0,0.0
2015-07-27 00:00:00+05:30,275.0,275.0,255.0,260.0,343,0.0,0.0,0.0
2015-07-28 00:00:00+05:30,255.0,275.0,250.0,250.0,513,0.0,0.0,0.0
2015-07-29 00:00:00+05:30,265.0,270.0,250.0,255.0,371,0.0,0.0,0.0
2015-07-30 00:00:00+05:30,265.0,285.0,255.0,260.0,1803,0.0,0.0,0.0
2015-07-31 00:00:00+05:30,265.0,270.0,250.0,255.0,1471,0.0,0.0,0.0
2015-08-03 00:00:00+05:30,265.0,270.0,255.0,255.0,2098,0.0,0.0,0.0
2015-08-04 00:00:00+05:30,260.0,270.0,255.0,260.0,1131,0.0,0.0,0.0
2015-08-05 00:00:00+05:30,305.0,305.0,260.0,270.0,3972,0.0,0.0,0.0
2015-08-06 00:00:00+05:30,275.0,280.0,260.0,260.0,2156,0.0,0.0,0.0
2015-08-07 00:00:00+05:30,265.0,270.0,255.0,255.0,1089,0.0,0.0,0.0
2015-08-10 00:00:00+05:30,260.0,270.0,255.0,265.0,360,0.0,0.0,0.0
2015-08-11 00:00:00+05:30,290.0,290.0,250.0,255.0,19755,0.0,0.0,0.0
2015-08-12 00:00:00+05:30,295.0,295.0,250.0,250.0,7327,0.0,0.0,0.0
2015-08-13 00:00:00+05:30,250.0,260.0,235.0,240.0,1335,0.0,0.0,0.0
2015-08-14 00:00:00+05:30,250.0,260.0,200.0,210.0,3424,0.0,0.0,0.0
2015-08-17 00:00:00+05:30,225.0,225.0,210.0,220.0,543,0.0,0.0,0.0
2015-08-18 00:00:00+05:30,215.0,230.0,205.0,210.0,1894,0.0,0.0,0.0
2015-08-19 00:00:00+05:30,245.0,245.0,170.0,205.0,912,0.0,0.0,0.0
2015-08-20 00:00:00+05:30,210.0,220.0,200.0,210.0,960,0.0,0.0,0.0
2015-08-21 00:00:00+05:30,200.0,210.0,200.0,210.0,47,0.0,0.0,0.0
2015-08-24 00:00:00+05:30,200.0,215.0,190.0,205.0,453,0.0,0.0,0.0
2015-08-25 00:00:00+05:30,200.0,215.0,180.0,200.0,232,0.0,0.0,0.0
2015-08-26 00:00:00+05:30,205.0,220.0,200.0,200.0,496,0.0,0.0,0.0
2015-08-27 00:00:00+05:30,210.0,210.0,200.0,205.0,425,0.0,0.0,0.0
2015-08-28 00:00:00+05:30,210.0,215.0,195.0,200.0,60,0.0,0.0,0.0
2015-08-31 00:00:00+05:30,200.0,200.0,200.0,200.0,52,0.0,0.0,0.0
2015-09-01 00:00:00+05:30,195.0,205.0,190.0,200.0,470,0.0,0.0,0.0
2015-09-02 00:00:00+05:30,200.0,200.0,195.0,195.0,1137,0.0,0.0,0.0
2015-09-03 00:00:00+05:30,195.0,205.0,195.0,205.0,219,0.0,0.0,0.0
2015-09-04 00:00:00+05:30,195.0,195.0,195.0,195.0,36,0.0,0.0,0.0
2015-09-07 00:00:00+05:30,165.0,195.0,165.0,195.0,286,0.0,0.0,0.0
2015-09-08 00:00:00+05:30,195.0,200.0,195.0,200.0,157,0.0,0.0,0.0
2015-09-09 00:00:00+05:30,200.0,210.0,195.0,200.0,368,0.0,0.0,0.0
2015-09-10 00:00:00+05:30,200.0,210.0,200.0,200.0,51,0.0,0.0,0.0
2015-09-11 00:00:00+05:30,195.0,205.0,180.0,195.0,158,0.0,0.0,0.0
2015-09-14 00:00:00+05:30,200.0,200.0,190.0,190.0,460,0.0,0.0,0.0
2015-09-15 00:00:00+05:30,190.0,200.0,185.0,195.0,198,0.0,0.0,0.0
2015-09-16 00:00:00+05:30,190.0,195.0,185.0,185.0,61,0.0,0.0,0.0
2015-09-18 00:00:00+05:30,185.0,195.0,180.0,190.0,111,0.0,0.0,0.0
2015-09-21 00:00:00+05:30,185.0,210.0,185.0,200.0,751,0.0,0.0,0.0
2015-09-22 00:00:00+05:30,195.0,195.0,170.0,185.0,237,0.0,0.0,0.0
2015-09-23 00:00:00+05:30,195.0,195.0,170.0,180.0,204,0.0,0.0,0.0
2015-09-24 00:00:00+05:30,185.0,185.0,175.0,175.0,446,0.0,0.0,0.0
2015-09-28 00:00:00+05:30,190.0,190.0,170.0,180.0,70,0.0,0.0,0.0
2015-09-29 00:00:00+05:30,170.0,210.0,170.0,195.0,586,0.0,0.0,0.0
2015-09-30 00:00:00+05:30,185.0,210.0,180.0,210.0,447,0.0,0.0,0.0
2015-10-01 00:00:00+05:30,200.0,200.0,195.0,195.0,192,0.0,0.0,0.0
2015-10-05 00:00:00+05:30,195.0,210.0,195.0,210.0,115,0.0,0.0,0.0
2015-10-06 00:00:00+05:30,230.0,250.0,210.0,250.0,425,0.0,0.0,0.0
2015-10-07 00:00:00+05:30,295.0,295.0,220.0,225.0,1380,0.0,0.0,0.0
2015-10-08 00:00:00+05:30,230.0,230.0,215.0,220.0,1399,0.0,0.0,0.0
2015-10-09 00:00:00+05:30,240.0,240.0,210.0,220.0,164,0.0,0.0,0.0
2015-10-12 00:00:00+05:30,215.0,230.0,215.0,220.0,376,0.0,0.0,0.0
2015-10-13 00:00:00+05:30,225.0,225.0,205.0,210.0,485,0.0,0.0,0.0
2015-10-14 00:00:00+05:30,210.0,220.0,205.0,205.0,173,0.0,0.0,0.0
2015-10-15 00:00:00+05:30,200.0,200.0,190.0,190.0,812,0.0,0.0,0.0
2015-10-16 00:00:00+05:30,225.0,225.0,180.0,190.0,457,0.0,0.0,0.0
2015-10-19 00:00:00+05:30,200.0,200.0,180.0,190.0,176,0.0,0.0,0.0
2015-10-20 00:00:00+05:30,185.0,185.0,165.0,175.0,924,0.0,0.0,0.0
2015-10-21 00:00:00+05:30,190.0,190.0,175.0,180.0,1164,0.0,0.0,0.0
2015-10-23 00:00:00+05:30,175.0,175.0,165.0,170.0,813,0.0,0.0,0.0
2015-10-26 00:00:00+05:30,170.0,170.0,165.0,165.0,260,0.0,0.0,0.0
2015-10-27 00:00:00+05:30,175.0,180.0,165.0,170.0,1915,0.0,0.0,0.0
2015-10-28 00:00:00+05:30,170.0,180.0,170.0,170.0,256,0.0,0.0,0.0
2015-10-29 00:00:00+05:30,170.0,170.0,165.0,165.0,385,0.0,0.0,0.0
2015-10-30 00:00:00+05:30,175.0,175.0,160.0,170.0,516,0.0,0.0,0.0
2015-11-02 00:00:00+05:30,175.0,175.0,160.0,160.0,179,0.0,0.0,0.0
2015-11-03 00:00:00+05:30,165.0,170.0,160.0,165.0,63,0.0,0.0,0.0
2015-11-04 00:00:00+05:30,170.0,170.0,155.0,160.0,300,0.0,0.0,0.0
2015-11-05 00:00:00+05:30,165.0,170.0,160.0,165.0,329,0.0,0.0,0.0
2015-11-06 00:00:00+05:30,160.0,170.0,160.0,160.0,294,0.0,0.0,0.0
2015-11-09 00:00:00+05:30,130.0,175.0,130.0,160.0,818,0.0,0.0,0.0
2015-11-10 00:00:00+05:30,165.0,165.0,160.0,160.0,68,0.0,0.0,0.0
2015-11-13 00:00:00+05:30,165.0,200.0,165.0,195.0,476,0.0,0.0,0.0
2015-11-16 00:00:00+05:30,220.0,220.0,185.0,205.0,503,0.0,0.0,0.0
2015-11-17 00:00:00+05:30,210.0,210.0,190.0,195.0,520,0.0,0.0,0.0
2015-11-18 00:00:00+05:30,200.0,215.0,195.0,215.0,483,0.0,0.0,0.0
2015-11-19 00:00:00+05:30,230.0,230.0,195.0,195.0,615,0.0,0.0,0.0
2015-11-20 00:00:00+05:30,210.0,210.0,190.0,195.0,562,0.0,0.0,0.0
2015-11-23 00:00:00+05:30,200.0,200.0,180.0,180.0,446,0.0,0.0,0.0
2015-11-24 00:00:00+05:30,180.0,185.0,180.0,180.0,159,0.0,0.0,0.0
2015-11-26 00:00:00+05:30,170.0,190.0,170.0,180.0,378,0.0,0.0,0.0
2015-11-27 00:00:00+05:30,175.0,185.0,175.0,185.0,153,0.0,0.0,0.0
2015-11-30 00:00:00+05:30,200.0,205.0,180.0,195.0,923,0.0,0.0,0.0
2015-12-01 00:00:00+05:30,205.0,205.0,180.0,195.0,498,0.0,0.0,0.0
2015-12-02 00:00:00+05:30,200.0,200.0,190.0,190.0,276,0.0,0.0,0.0
2015-12-03 00:00:00+05:30,200.0,200.0,185.0,190.0,804,0.0,0.0,0.0
2015-12-04 00:00:00+05:30,185.0,205.0,180.0,195.0,1321,0.0,0.0,0.0
2015-12-07 00:00:00+05:30,180.0,230.0,180.0,195.0,9881,0.0,0.0,0.0
2015-12-08 00:00:00+05:30,200.0,230.0,195.0,200.0,3996,0.0,0.0,0.0
2015-12-09 00:00:00+05:30,220.0,220.0,190.0,195.0,4216,0.0,0.0,0.0
2015-12-10 00:00:00+05:30,205.0,205.0,190.0,195.0,671,0.0,0.0,0.0
2015-12-11 00:00:00+05:30,200.0,200.0,190.0,190.0,1557,0.0,0.0,0.0
2015-12-14 00:00:00+05:30,190.0,200.0,185.0,190.0,437,0.0,0.0,0.0
2015-12-15 00:00:00+05:30,195.0,195.0,180.0,185.0,879,0.0,0.0,0.0
2015-12-16 00:00:00+05:30,195.0,195.0,175.0,180.0,1909,0.0,0.0,0.0
2015-12-17 00:00:00+05:30,185.0,190.0,180.0,190.0,613,0.0,0.0,0.0
2015-12-18 00:00:00+05:30,190.0,225.0,185.0,220.0,1706,0.0,0.0,0.0
2015-12-21 00:00:00+05:30,215.0,260.0,215.0,260.0,807,0.0,0.0,0.0
2015-12-22 00:00:00+05:30,285.0,285.0,285.0,285.0,65,0.0,0.0,0.0
2015-12-23 00:00:00+05:30,310.0,310.0,310.0,310.0,59,0.0,0.0,0.0
2015-12-24 00:00:00+05:30,340.0,340.0,320.0,340.0,880,0.0,0.0,0.0
2015-12-28 00:00:00+05:30,355.0,355.0,355.0,355.0,208,0.0,0.0,0.0
2015-12-29 00:00:00+05:30,370.0,370.0,370.0,370.0,85,0.0,0.0,0.0
2015-12-30 00:00:00+05:30,385.0,385.0,385.0,385.0,336,0.0,0.0,0.0
2015-12-31 00:00:00+05:30,400.0,400.0,370.0,370.0,1537,0.0,0.0,0.0
2016-01-01 00:00:00+05:30,355.0,365.0,355.0,355.0,988,0.0,0.0,0.0
2016-01-04 00:00:00+05:30,340.0,370.0,340.0,370.0,794,0.0,0.0,0.0
2016-01-05 00:00:00+05:30,385.0,385.0,380.0,385.0,280,0.0,0.0,0.0
2016-01-06 00:00:00+05:30,400.0,400.0,400.0,400.0,288,0.0,0.0,0.0
2016-01-07 00:00:00+05:30,420.0,420.0,380.0,395.0,1802,0.0,0.0,0.0
2016-01-08 00:00:00+05:30,410.0,410.0,390.0,405.0,787,0.0,0.0,0.0
2016-01-11 00:00:00+05:30,415.0,425.0,405.0,425.0,827,0.0,0.0,0.0
2016-01-12 00:00:00+05:30,445.0,445.0,420.0,445.0,1405,0.0,0.0,0.0
2016-01-13 00:00:00+05:30,445.0,465.0,425.0,425.0,2114,0.0,0.0,0.0
2016-01-14 00:00:00+05:30,405.0,445.0,405.0,430.0,1261,0.0,0.0,0.0
2016-01-15 00:00:00+05:30,420.0,440.0,410.0,410.0,348,0.0,0.0,0.0
2016-01-18 00:00:00+05:30,390.0,390.0,390.0,390.0,35,0.0,0.0,0.0
2016-01-19 00:00:00+05:30,390.0,390.0,375.0,375.0,68,0.0,0.0,0.0
2016-01-20 00:00:00+05:30,360.0,360.0,360.0,360.0,20,0.0,0.0,0.0
2016-01-21 00:00:00+05:30,345.0,345.0,345.0,345.0,21,0.0,0.0,0.0
2016-01-22 00:00:00+05:30,330.0,360.0,330.0,360.0,437,0.0,0.0,0.0
2016-01-25 00:00:00+05:30,375.0,375.0,375.0,375.0,286,0.0,0.0,0.0
2016-01-27 00:00:00+05:30,390.0,390.0,380.0,390.0,255,0.0,0.0,0.0
2016-01-28 00:00:00+05:30,405.0,405.0,385.0,405.0,268,0.0,0.0,0.0
2016-01-29 00:00:00+05:30,410.0,415.0,400.0,410.0,409,0.0,0.0,0.0
2016-02-01 00:00:00+05:30,410.0,410.0,390.0,400.0,218,0.0,0.0,0.0
2016-02-02 00:00:00+05:30,380.0,415.0,380.0,390.0,103,0.0,0.0,0.0
2016-02-03 00:00:00+05:30,395.0,400.0,375.0,380.0,272,0.0,0.0,0.0
2016-02-04 00:00:00+05:30,365.0,385.0,365.0,370.0,106,0.0,0.0,0.0
2016-02-05 00:00:00+05:30,370.0,385.0,365.0,365.0,26,0.0,0.0,0.0
2016-02-08 00:00:00+05:30,380.0,380.0,340.0,355.0,264,0.0,0.0,0.0
2016-02-09 00:00:00+05:30,350.0,350.0,320.0,320.0,571,0.0,0.0,0.0
2016-02-10 00:00:00+05:30,300.0,310.0,290.0,290.0,345,0.0,0.0,0.0
2016-02-11 00:00:00+05:30,280.0,290.0,280.0,280.0,33,0.0,0.0,0.0
2016-02-12 00:00:00+05:30,290.0,290.0,270.0,270.0,486,0.0,0.0,0.0
2016-02-15 00:00:00+05:30,260.0,280.0,260.0,275.0,1325,0.0,0.0,0.0
2016-02-16 00:00:00+05:30,270.0,285.0,265.0,265.0,983,0.0,0.0,0.0
2016-02-17 00:00:00+05:30,265.0,275.0,255.0,260.0,261,0.0,0.0,0.0
2016-02-18 00:00:00+05:30,265.0,270.0,250.0,265.0,246,0.0,0.0,0.0
2016-02-19 00:00:00+05:30,255.0,270.0,255.0,255.0,180,0.0,0.0,0.0
2016-02-22 00:00:00+05:30,265.0,265.0,250.0,265.0,228,0.0,0.0,0.0
2016-02-23 00:00:00+05:30,260.0,275.0,255.0,275.0,437,0.0,0.0,0.0
2016-02-24 00:00:00+05:30,265.0,275.0,265.0,265.0,429,0.0,0.0,0.0
2016-02-25 00:00:00+05:30,255.0,260.0,255.0,255.0,315,0.0,0.0,0.0
2016-02-26 00:00:00+05:30,245.0,255.0,245.0,255.0,232,0.0,0.0,0.0
2016-02-29 00:00:00+05:30,260.0,265.0,250.0,250.0,296,0.0,0.0,0.0
2016-03-01 00:00:00+05:30,250.0,260.0,245.0,260.0,296,0.0,0.0,0.0
2016-03-02 00:00:00+05:30,255.0,270.0,255.0,270.0,168,0.0,0.0,0.0
2016-03-03 00:00:00+05:30,280.0,280.0,270.0,270.0,46,0.0,0.0,0.0
2016-03-04 00:00:00+05:30,275.0,295.0,275.0,295.0,416,0.0,0.0,0.0
2016-03-08 00:00:00+05:30,295.0,315.0,295.0,310.0,125,0.0,0.0,0.0
2016-03-09 00:00:00+05:30,320.0,320.0,300.0,310.0,516,0.0,0.0,0.0
2016-03-10 00:00:00+05:30,295.0,325.0,295.0,310.0,288,0.0,0.0,0.0
2016-03-11 00:00:00+05:30,330.0,330.0,310.0,310.0,150,0.0,0.0,0.0
2016-03-14 00:00:00+05:30,310.0,325.0,295.0,310.0,89,0.0,0.0,0.0
2016-03-15 00:00:00+05:30,335.0,335.0,290.0,295.0,73,0.0,0.0,0.0
2016-03-16 00:00:00+05:30,295.0,300.0,290.0,290.0,27,0.0,0.0,0.0
2016-03-17 00:00:00+05:30,280.0,305.0,280.0,300.0,245,0.0,0.0,0.0
2016-03-18 00:00:00+05:30,325.0,325.0,300.0,300.0,521,0.0,0.0,0.0
2016-03-21 00:00:00+05:30,300.0,310.0,290.0,295.0,39,0.0,0.0,0.0
2016-03-22 00:00:00+05:30,310.0,310.0,300.0,305.0,363,0.0,0.0,0.0
2016-03-23 00:00:00+05:30,300.0,310.0,300.0,300.0,339,0.0,0.0,0.0
2016-03-28 00:00:00+05:30,330.0,330.0,295.0,315.0,3,0.0,0.0,0.0
2016-03-29 00:00:00+05:30,300.0,315.0,285.0,305.0,93,0.0,0.0,0.0
2016-03-30 00:00:00+05:30,295.0,310.0,295.0,305.0,16,0.0,0.0,0.0
2016-03-31 00:00:00+05:30,285.0,315.0,285.0,290.0,56,0.0,0.0,0.0
2016-04-01 00:00:00+05:30,315.0,340.0,310.0,325.0,49,0.0,0.0,0.0
2016-04-04 00:00:00+05:30,380.0,380.0,315.0,320.0,147,0.0,0.0,0.0
2016-04-05 00:00:00+05:30,320.0,335.0,305.0,305.0,95,0.0,0.0,0.0
2016-04-06 00:00:00+05:30,330.0,330.0,290.0,295.0,184,0.0,0.0,0.0
2016-04-07 00:00:00+05:30,320.0,320.0,290.0,290.0,62,0.0,0.0,0.0
2016-04-08 00:00:00+05:30,300.0,320.0,290.0,290.0,358,0.0,0.0,0.0
2016-04-11 00:00:00+05:30,300.0,300.0,280.0,280.0,352,0.0,0.0,0.0
2016-04-12 00:00:00+05:30,300.0,315.0,290.0,315.0,527,0.0,0.0,0.0
2016-04-13 00:00:00+05:30,300.0,325.0,290.0,295.0,1067,0.0,0.0,0.0
2016-04-18 00:00:00+05:30,300.0,305.0,285.0,300.0,157,0.0,0.0,0.0
2016-04-20 00:00:00+05:30,300.0,315.0,290.0,310.0,373,0.0,0.0,0.0
2016-04-21 00:00:00+05:30,300.0,315.0,300.0,310.0,332,0.0,0.0,0.0
2016-04-22 00:00:00+05:30,315.0,320.0,300.0,315.0,267,0.0,0.0,0.0
2016-04-25 00:00:00+05:30,305.0,325.0,300.0,325.0,74,0.0,0.0,0.0
2016-04-26 00:00:00+05:30,350.0,350.0,310.0,330.0,254,0.0,0.0,0.0
2016-04-27 00:00:00+05:30,340.0,340.0,310.0,330.0,134,0.0,0.0,0.0
2016-04-28 00:00:00+05:30,330.0,330.0,315.0,315.0,74,0.0,0.0,0.0
2016-04-29 00:00:00+05:30,305.0,320.0,300.0,320.0,198,0.0,0.0,0.0
2016-05-02 00:00:00+05:30,310.0,310.0,300.0,305.0,17,0.0,0.0,0.0
2016-05-03 00:00:00+05:30,310.0,315.0,305.0,315.0,47,0.0,0.0,0.0
2016-05-04 00:00:00+05:30,305.0,315.0,305.0,310.0,95,0.0,0.0,0.0
2016-05-05 00:00:00+05:30,315.0,315.0,305.0,310.0,209,0.0,0.0,0.0
2016-05-06 00:00:00+05:30,320.0,320.0,305.0,310.0,76,0.0,0.0,0.0
2016-05-09 00:00:00+05:30,260.0,315.0,260.0,315.0,95,0.0,0.0,0.0
2016-05-10 00:00:00+05:30,305.0,330.0,305.0,330.0,428,0.0,0.0,0.0
2016-05-11 00:00:00+05:30,330.0,350.0,320.0,340.0,180,0.0,0.0,0.0
2016-05-12 00:00:00+05:30,345.0,350.0,335.0,350.0,330,0.0,0.0,0.0
2016-05-13 00:00:00+05:30,330.0,350.0,330.0,350.0,190,0.0,0.0,0.0
2016-05-16 00:00:00+05:30,375.0,375.0,330.0,345.0,62,0.0,0.0,0.0
2016-05-17 00:00:00+05:30,350.0,350.0,335.0,350.0,175,0.0,0.0,0.0
2016-05-18 00:00:00+05:30,325.0,360.0,325.0,335.0,157,0.0,0.0,0.0
2016-05-19 00:00:00+05:30,385.0,385.0,320.0,325.0,491,0.0,0.0,0.0
2016-05-20 00:00:00+05:30,340.0,340.0,305.0,310.0,359,0.0,0.0,0.0
2016-05-23 00:00:00+05:30,325.0,325.0,290.0,300.0,234,0.0,0.0,0.0
2016-05-24 00:00:00+05:30,310.0,310.0,285.0,285.0,51,0.0,0.0,0.0
2016-05-25 00:00:00+05:30,310.0,315.0,290.0,295.0,44,0.0,0.0,0.0
2016-05-26 00:00:00+05:30,305.0,305.0,290.0,305.0,88,0.0,0.0,0.0
2016-05-27 00:00:00+05:30,295.0,305.0,295.0,295.0,85,0.0,0.0,0.0
2016-05-30 00:00:00+05:30,320.0,320.0,290.0,295.0,16,0.0,0.0,0.0
2016-05-31 00:00:00+05:30,300.0,305.0,275.0,290.0,329,0.0,0.0,0.0
2016-06-01 00:00:00+05:30,310.0,310.0,290.0,305.0,314,0.0,0.0,0.0
