Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,6.782302839764758,6.841279236212381,6.74298499215782,6.762644290924072,4848698,0.0,0.0
2014-01-02 00:00:00+05:30,6.82162073116875,7.057527068399407,6.762644334342478,6.978891372680664,43114550,0.0,0.0
2014-01-03 00:00:00+05:30,7.077186364011136,7.490021935274858,6.959233557914545,7.4310455322265625,92941538,0.0,0.0
2014-01-06 00:00:00+05:30,7.509679994900329,7.529338542691676,7.254115123985178,7.352409362792969,30830440,0.0,0.0
2014-01-07 00:00:00+05:30,7.450704319486522,7.450704319486522,7.155821574650785,7.2147979736328125,23270890,0.0,0.0
2014-01-08 00:00:00+05:30,7.313091981976233,7.372068379023304,7.136162040909443,7.175479888916016,11896698,0.0,0.0
2014-01-09 00:00:00+05:30,7.234455539055265,7.234455539055265,6.9985492252971095,7.037867069244385,15239162,0.0,0.0
2014-01-10 00:00:00+05:30,7.077185571928442,7.077185571928442,6.723326443317134,6.762644290924072,17452248,0.0,0.0
2014-01-13 00:00:00+05:30,6.723326683044434,6.900255878695901,6.644690985026719,6.723326683044434,10204398,0.0,0.0
2014-01-14 00:00:00+05:30,6.70366694233574,6.939573270935721,6.6643498458403645,6.841279029846191,11945170,0.0,0.0
2014-01-15 00:00:00+05:30,6.8412792530379845,6.880597100741622,6.742985008741676,6.7823028564453125,7247796,0.0,0.0
2014-01-16 00:00:00+05:30,6.742984994798356,6.86093853766536,6.664350049479253,6.684008598327637,5406274,0.0,0.0
2014-01-17 00:00:00+05:30,6.684007861219278,6.762643547792052,6.5857136279660535,6.625031471252441,6879240,0.0,0.0
2014-01-20 00:00:00+05:30,6.625031726256686,6.703666665930713,6.5660553340197865,6.605372428894043,6670558,0.0,0.0
2014-01-21 00:00:00+05:30,6.644690273693814,6.7823023555302555,6.546396036657144,6.605372428894043,13789900,0.0,0.0
2014-01-22 00:00:00+05:30,6.526737971260024,6.9002556496306555,6.369467330371044,6.7823028564453125,53371252,0.0,0.0
2014-01-23 00:00:00+05:30,6.78230286717591,7.037867752765541,6.78230286717591,6.959232807159424,24496650,0.0,0.0
2014-01-24 00:00:00+05:30,6.959232304051151,6.959232304051151,6.684008139512771,6.703666687011719,15219858,0.0,0.0
2014-01-27 00:00:00+05:30,6.605372389016835,6.625031686260793,6.408783916130316,6.487419605255127,8983492,0.0,0.0
2014-01-28 00:00:00+05:30,6.448101501545467,6.585713577020544,6.271171958050895,6.42844295501709,16966358,0.0,0.0
2014-01-29 00:00:00+05:30,6.467762498108932,6.585715308135111,6.349808938157076,6.408785343170166,8549570,0.0,0.0
2014-01-30 00:00:00+05:30,6.330149191273714,6.4284434310452765,6.19253710560842,6.3498077392578125,20220544,0.0,0.0
2014-01-31 00:00:00+05:30,6.408784370582563,6.507078613995949,6.330149425807191,6.467761516571045,23080902,0.0,0.0
2014-02-03 00:00:00+05:30,6.389125079068,6.448101468274301,6.231854457876037,6.2515130043029785,8272116,0.0,0.0
2014-02-04 00:00:00+05:30,6.251513731106257,6.526737912633964,6.094243091629951,6.467761516571045,28787926,0.0,0.0
2014-02-05 00:00:00+05:30,6.487419560551643,6.487419560551643,6.251513244728301,6.290831089019775,18102172,0.0,0.0
2014-02-06 00:00:00+05:30,6.310489515236419,6.408783749118142,6.212195656317442,6.271172046661377,16531986,0.0,0.0
2014-02-07 00:00:00+05:30,6.290831327951767,6.389125567451013,6.271172405059365,6.330149173736572,10116514,0.0,0.0
2014-02-10 00:00:00+05:30,6.389125547052585,6.467761238371137,6.11390175232595,6.153219223022461,32923224,0.0,0.0
2014-02-11 00:00:00+05:30,6.192537188591164,6.212196111801467,6.113901870712719,6.172878265380859,8750142,0.0,0.0
2014-02-12 00:00:00+05:30,6.192537532279735,6.231855380882501,6.113902210036995,6.133561134338379,7569196,0.0,0.0
2014-02-13 00:00:00+05:30,6.133561856528104,6.192538261413574,6.054926150063693,6.094244003295898,6035480,0.0,0.0
2014-02-14 00:00:00+05:30,6.094243285735612,6.192537532279735,6.074584361434229,6.133561134338379,7516882,0.0,0.0
2014-02-17 00:00:00+05:30,6.172878596140907,6.251513918232851,5.838678383509446,6.035266876220703,17971928,0.0,0.0
2014-02-18 00:00:00+05:30,6.054925425521594,6.133561122576332,5.995949027693334,6.035266876220703,13345022,0.0,0.0
2014-02-19 00:00:00+05:30,6.172878145852098,6.212195991511375,6.094242829496312,6.153219223022461,9277446,0.0,0.0
2014-02-20 00:00:00+05:30,6.153219223022461,6.172878145852098,6.0549249838370365,6.153219223022461,6709686,0.0,0.0
2014-02-21 00:00:00+05:30,6.1335607939230234,6.192537188591164,6.1335607939230234,6.172878265380859,5653174,0.0,0.0
2014-02-24 00:00:00+05:30,6.133561856528104,6.1728793347974715,6.094244003295898,6.094244003295898,5324480,0.0,0.0
2014-02-25 00:00:00+05:30,6.094244003295898,6.153220408181369,6.094244003295898,6.094244003295898,5210424,0.0,0.0
2014-02-26 00:00:00+05:30,6.054925101081806,6.192537188591164,6.035266552834274,6.172878265380859,27336630,0.0,0.0
2014-02-28 00:00:00+05:30,6.1925370686817365,6.212195991511375,6.1335606751555884,6.153219223022461,4165970,0.0,0.0
2014-03-03 00:00:00+05:30,6.153219564860748,6.172878488782526,6.094243168058203,6.1139020919799805,3358300,0.0,0.0
