Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,380.6959706479689,380.6959706479689,376.58981394865737,377.2088317871094,698232,0.0,0.0
2014-01-02 00:00:00+05:30,377.208798184012,380.0253341356415,370.03850886069796,374.73272705078125,1395500,0.0,0.0
2014-01-03 00:00:00+05:30,375.1247202125826,380.8815897682753,373.5255911797732,378.73565673828125,1327296,0.0,0.0
2014-01-06 00:00:00+05:30,379.66425067139176,380.3864381047341,373.47407267131473,374.68115234375,1485056,0.0,0.0
2014-01-07 00:00:00+05:30,374.82557854232164,376.64134884837785,368.52190431441625,372.246337890625,1914320,0.0,0.0
2014-01-08 00:00:00+05:30,373.26770953021895,383.7497536817378,372.44235251633233,379.78802490234375,3080984,0.0,0.0
2014-01-09 00:00:00+05:30,381.69671869472865,382.532402868392,373.7423544254217,377.4048767089844,2114704,0.0,0.0
2014-01-10 00:00:00+05:30,380.6340088703951,390.35260780985766,378.40556005696,387.6908264160156,4740028,0.0,0.0
2014-01-13 00:00:00+05:30,388.10355813871666,393.07632976642304,386.5044287131577,388.84637451171875,2825948,0.0,0.0
2014-01-14 00:00:00+05:30,389.74392712088894,393.30327954682724,387.9178296095091,390.6518249511719,2811512,0.0,0.0
2014-01-15 00:00:00+05:30,392.0445800082907,393.2310307109474,383.2648347334726,388.75347900390625,2997644,0.0,0.0
2014-01-16 00:00:00+05:30,388.7432107648192,390.29075539366,381.72767511407403,385.0806884765625,2719424,0.0,0.0
2014-01-17 00:00:00+05:30,385.3386008452402,385.77190829053836,365.2205212830389,366.3038024902344,3568576,0.0,0.0
2014-01-20 00:00:00+05:30,365.0761081839951,378.5706773154906,361.67150997069274,377.3326416015625,3220348,0.0,0.0
2014-01-21 00:00:00+05:30,377.7349746661939,382.7593306536364,373.68040313408926,377.3222961425781,2171752,0.0,0.0
2014-01-22 00:00:00+05:30,377.1675451311315,382.9656734031578,376.56915622885936,380.1078796386719,1580516,0.0,0.0
2014-01-23 00:00:00+05:30,380.0769002949652,381.6141176395662,374.6192371818493,377.7349548339844,2466672,0.0,0.0
2014-01-24 00:00:00+05:30,375.5580649393249,380.90225656687284,368.7282407827745,370.07977294921875,1847484,0.0,0.0
2014-01-27 00:00:00+05:30,369.34733419658073,369.9663520751225,362.64130717904504,363.208740234375,3250360,0.0,0.0
2014-01-28 00:00:00+05:30,363.363417677396,367.0671971237077,354.95509327628645,358.7723693847656,1896884,0.0,0.0
2014-01-29 00:00:00+05:30,361.0937276074191,365.4784371569378,359.84536493110227,361.0008850097656,2850888,0.0,0.0
2014-01-30 00:00:00+05:30,360.73261573040355,360.73261573040355,351.5195626205445,354.5527648925781,3146452,0.0,0.0
2014-01-31 00:00:00+05:30,360.06200425051577,371.41066341027414,355.7598357702596,368.7179260253906,3665588,0.0,0.0
2014-02-03 00:00:00+05:30,370.79165904780166,373.680408756577,363.2809047674062,363.7967529296875,3975364,0.0,0.0
2014-02-04 00:00:00+05:30,360.67069992552115,368.1195673718289,350.0339261709954,365.3958740234375,3782528,0.0,0.0
2014-02-05 00:00:00+05:30,376.7342491511819,381.71732237017244,374.5161019992117,379.63330078125,10358796,0.0,0.0
2014-02-06 00:00:00+05:30,379.4578975986511,382.01650944983766,375.84696056331865,380.7991027832031,3016132,0.0,0.0
2014-02-07 00:00:00+05:30,381.7276742028671,385.8544598699251,374.5264281762707,376.1874694824219,3547404,0.0,0.0
2014-02-10 00:00:00+05:30,376.20810047679475,379.8190379556616,371.6170513965213,378.0445251464844,2472804,0.0,0.0
2014-02-11 00:00:00+05:30,376.2596650174027,387.29881614349597,376.2596650174027,384.1418151855469,4193188,0.0,0.0
2014-02-12 00:00:00+05:30,386.67976834202983,388.7225320277343,384.8742998398992,387.0202331542969,2903348,0.0,0.0
2014-02-13 00:00:00+05:30,385.8440771307784,387.071810802235,372.7002767537764,374.2581481933594,3491476,0.0,0.0
2014-02-14 00:00:00+05:30,377.39448212992824,381.95457444339945,375.3310896633895,377.9825439453125,2972888,0.0,0.0
2014-02-17 00:00:00+05:30,378.6325655983604,380.4277071966097,374.06214566813543,376.3112487792969,1461116,0.0,0.0
2014-02-18 00:00:00+05:30,377.39455823217025,378.4468835647289,374.58834894938013,375.96051025390625,1553416,0.0,0.0
2014-02-19 00:00:00+05:30,377.600773835109,381.92357043309136,375.3723001766626,380.2522277832031,2200696,0.0,0.0
2014-02-20 00:00:00+05:30,378.4365452699844,383.78071217102473,375.56842440175217,378.06512451171875,1749768,0.0,0.0
2014-02-21 00:00:00+05:30,377.6008972386165,381.7276830007872,377.6008972386165,381.35626220703125,1601648,0.0,0.0
2014-02-24 00:00:00+05:30,380.6959621816304,381.33560889622555,376.52791890390745,377.9000549316406,2017476,0.0,0.0
2014-02-25 00:00:00+05:30,378.6841552636054,381.1086417501045,378.63257044474375,379.58172607421875,1487976,0.0,0.0
2014-02-26 00:00:00+05:30,379.66423238857743,380.85068311479176,374.16528615906554,375.73345947265625,3393952,0.0,0.0
2014-02-28 00:00:00+05:30,380.2833204393263,390.17727955302365,379.06591356203234,385.28704833984375,17263412,0.0,0.0
2014-03-03 00:00:00+05:30,385.85440208692245,396.37770396202035,385.85440208692245,393.3754577636719,4467620,0.0,0.0
2014-03-04 00:00:00+05:30,392.7667430034437,396.3364219275431,388.56774451062086,392.0445556640625,2343364,0.0,0.0
2014-03-05 00:00:00+05:30,393.0763455128797,398.23482773745815,390.5074314402002,392.83905029296875,2369100,0.0,0.0
2014-03-06 00:00:00+05:30,396.56346960380205,399.65855882202015,392.06526319816487,396.8316955566406,3514700,0.0,0.0
2014-03-07 00:00:00+05:30,399.26648532643037,399.26648532643037,376.6207505643757,378.8388977050781,5247672,0.0,0.0
2014-03-10 00:00:00+05:30,379.3444001646654,380.7371901611944,369.57424130066715,371.328125,3840996,0.0,0.0
2014-03-11 00:00:00+05:30,373.1852242730519,377.3429658862205,363.621403490358,367.64501953125,3200908,0.0,0.0
2014-03-12 00:00:00+05:30,368.5735511806236,373.0614306701567,366.4585734901539,371.9781494140625,3084372,0.0,0.0
2014-03-13 00:00:00+05:30,371.4106886573987,376.569170444307,362.4968422047809,367.39739990234375,2931680,0.0,0.0
2014-03-14 00:00:00+05:30,369.140898611178,373.44306670721716,366.2521492648636,368.36712646484375,2415784,0.0,0.0
2014-03-18 00:00:00+05:30,367.9441244372323,373.1026054616882,364.2403451368312,370.24481201171875,2845732,0.0,0.0
2014-03-19 00:00:00+05:30,370.3789421328344,371.1733431828382,357.1732305470398,366.76800537109375,3824476,0.0,0.0
2014-03-20 00:00:00+05:30,363.3015462384006,377.3945285951621,363.3015462384006,375.9811096191406,3855660,0.0,0.0
2014-03-21 00:00:00+05:30,376.9818805259601,381.7070552756611,371.7202286631183,373.2574462890625,4484292,0.0,0.0
2014-03-24 00:00:00+05:30,375.74379875813,381.5212981349711,373.89707242533484,380.551513671875,3069820,0.0,0.0
2014-03-25 00:00:00+05:30,379.07613805770455,380.0356205568646,373.721619691628,377.35321044921875,1699352,0.0,0.0
2014-03-26 00:00:00+05:30,378.42620466727055,381.5832054356737,370.43055830366274,374.5779724121094,2969424,0.0,0.0
2014-03-27 00:00:00+05:30,373.26772869184055,387.03054752975237,369.5536219386879,378.3127136230469,9480328,0.0,0.0
2014-03-28 00:00:00+05:30,381.4800813282016,381.7276783957844,375.9501783984428,378.9936828613281,4413904,0.0,0.0
2014-03-31 00:00:00+05:30,374.9700374313947,377.10564383275556,368.71794749151024,370.4512023925781,3370412,0.0,0.0
2014-04-01 00:00:00+05:30,372.6487035476367,377.80718504746557,370.6059398361249,375.4446105957031,5192828,0.0,0.0
2014-04-02 00:00:00+05:30,377.80723904989077,380.48964981321603,375.27958275368036,377.9723205566406,2538864,0.0,0.0
2014-04-03 00:00:00+05:30,377.6008260292309,377.84842305310787,372.4423447993234,373.7525939941406,1980852,0.0,0.0
2014-04-04 00:00:00+05:30,374.5058192280775,377.394569348845,372.72097929445135,374.11376953125,2009040,0.0,0.0
2014-04-07 00:00:00+05:30,372.6486883466628,373.67005756680635,368.7282425667145,369.9662780761719,1867688,0.0,0.0
