Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,220.41075208631423,229.82920281911618,220.07944392016205,225.00164794921875,36963,0.0,0.0
2014-01-02 00:00:00+05:30,225.3329483000463,228.1253511620577,223.0611519044492,223.6291046142578,232716,0.0,0.0
2014-01-03 00:00:00+05:30,225.85357054570093,225.85357054570093,221.40464132771152,222.8245086669922,163853,0.0,0.0
2014-01-06 00:00:00+05:30,221.02602335535485,231.62769696161644,221.02602335535485,224.1497344970703,472338,0.0,0.0
2014-01-07 00:00:00+05:30,226.5161754274108,226.8001517877706,216.76641667930824,219.3695068359375,595514,0.0,0.0
2014-01-08 00:00:00+05:30,217.7603247408666,219.60614940098355,209.61974618389235,212.0335235595703,148305,0.0,0.0
2014-01-09 00:00:00+05:30,212.74346271395544,212.74346271395544,202.8043910410009,204.22425842285156,110287,0.0,0.0
2014-01-10 00:00:00+05:30,202.56775211196347,204.22426410353327,194.04854758389024,196.4149932861328,1501025,0.0,0.0
2014-01-13 00:00:00+05:30,197.8348396664574,203.27766420273554,194.23783969288536,198.7814178466797,34479,0.0,0.0
2014-01-14 00:00:00+05:30,197.88214816574202,200.67455057989562,196.88823830480325,199.2073516845703,11951,0.0,0.0
2014-01-15 00:00:00+05:30,201.62120167891376,201.62120167891376,196.8883096207233,197.1249542236328,13892,0.0,0.0
2014-01-16 00:00:00+05:30,201.6211626118296,202.52040903991542,197.83484969893138,199.39669799804688,164373,0.0,0.0
2014-01-17 00:00:00+05:30,201.38450784229096,201.43183964002944,197.88217146419586,198.7814178466797,14699,0.0,0.0
2014-01-20 00:00:00+05:30,196.9829267050478,200.1539549687428,195.89435312263916,196.17832946777344,47022,0.0,0.0
2014-01-21 00:00:00+05:30,195.1371077838842,200.2959709949157,195.1371077838842,196.4623260498047,1618816,0.0,0.0
2014-01-22 00:00:00+05:30,196.03637599421586,198.73411554202463,194.09588754805515,195.98904418945312,11824,0.0,0.0
2014-01-23 00:00:00+05:30,196.3203228824886,196.74629464905254,194.14320446672446,195.08978271484375,12676,0.0,0.0
2014-01-24 00:00:00+05:30,197.64551060263855,197.64551060263855,183.7308153908173,186.19190979003906,21723,0.0,0.0
2014-01-27 00:00:00+05:30,185.52931973585896,185.52931973585896,176.39484625080826,178.80860900878906,12727,0.0,0.0
2014-01-28 00:00:00+05:30,176.67881383966835,184.58274752391648,176.67881383966835,180.03916931152344,23287,0.0,0.0
2014-01-29 00:00:00+05:30,179.84988211600762,185.48202027249164,177.9567254621549,179.75521850585938,14505,0.0,0.0
2014-01-30 00:00:00+05:30,175.35361673521504,196.88827142199585,175.35361673521504,188.55838012695312,930674,0.0,0.0
2014-01-31 00:00:00+05:30,201.1478710283443,226.2321937683496,189.31564332079463,192.9126434326172,1017447,0.0,0.0
2014-02-03 00:00:00+05:30,191.208819222078,191.208819222078,179.849879466311,181.41172790527344,168151,0.0,0.0
2014-02-04 00:00:00+05:30,177.76738199668708,177.9566947406626,174.17038208660597,177.01011657714844,91402,0.0,0.0
2014-02-05 00:00:00+05:30,177.0101372379923,184.58276342999196,177.0101372379923,179.1399383544922,56206,0.0,0.0
2014-02-06 00:00:00+05:30,182.02698002430995,182.02698002430995,173.31846398611384,175.0222930908203,110989,0.0,0.0
2014-02-07 00:00:00+05:30,178.52467686394732,178.52467686394732,174.0757472066687,175.1169891357422,137675,0.0,0.0
2014-02-10 00:00:00+05:30,177.95667744714981,179.7551700055978,175.59023226833133,176.91543579101562,54115,0.0,0.0
2014-02-11 00:00:00+05:30,175.30632807909564,177.76743785502043,174.26510043823595,175.7796173095703,19334,0.0,0.0
2014-02-12 00:00:00+05:30,177.8147421502099,177.8147421502099,173.83910167453456,175.0696563720703,23003,0.0,0.0
2014-02-13 00:00:00+05:30,173.46044891251765,177.7673824563716,173.46044891251765,175.25894165039062,36687,0.0,0.0
2014-02-14 00:00:00+05:30,170.85738440379322,176.3948732768841,170.85738440379322,175.87425231933594,21600,0.0,0.0
2014-02-17 00:00:00+05:30,173.36581251730072,207.7266082212054,173.36581251730072,175.0696563720703,14165,0.0,0.0
2014-02-18 00:00:00+05:30,173.6024589972532,177.76741229270988,173.6024589972532,175.16432189941406,67606,0.0,0.0
