Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,75.64483450891684,78.33943688097378,75.4488664175941,77.50656127929688,202951,0.0,0.0
2014-01-02 00:00:00+05:30,78.19245829668574,79.27029766416479,75.10591251313446,75.49785614013672,213527,0.0,0.0
2014-01-03 00:00:00+05:30,74.95893271854575,76.91864337785414,74.95893271854575,75.49785614013672,157783,0.0,0.0
2014-01-06 00:00:00+05:30,75.44887021223641,76.37972990639155,74.95894248358553,76.23275756835938,274798,0.0,0.0
2014-01-07 00:00:00+05:30,76.67368932398952,76.91865318764444,75.1549103790475,76.18376159667969,115172,0.0,0.0
2014-01-08 00:00:00+05:30,77.21261179663318,77.31059584566292,75.39987324891598,75.84081268310547,161964,0.0,0.0
2014-01-09 00:00:00+05:30,75.69383239746094,76.67368783302678,75.15490891761824,75.69383239746094,85466,0.0,0.0
2014-01-10 00:00:00+05:30,75.30187904837929,76.4287141495712,74.56698756617187,75.00792694091797,97022,0.0,0.0
2014-01-13 00:00:00+05:30,74.51800774268861,79.07432946888042,74.51800774268861,77.8495101928711,147755,0.0,0.0
2014-01-14 00:00:00+05:30,77.50656983484419,78.87836905263966,76.62469837513966,77.80052947998047,125337,0.0,0.0
2014-01-15 00:00:00+05:30,77.45756835670086,81.13202591677769,77.21260451936242,78.43742370605469,160242,0.0,0.0
2014-01-16 00:00:00+05:30,78.19246062624076,80.78907134662178,78.19246062624076,78.68238830566406,86076,0.0,0.0
2014-01-17 00:00:00+05:30,76.9186492630198,79.85821547689316,76.9186492630198,77.40857696533203,216224,0.0,0.0
2014-01-20 00:00:00+05:30,78.19245918194493,81.62195287456176,77.11461232656012,80.69108581542969,100725,0.0,0.0
2014-01-21 00:00:00+05:30,80.10318014230965,82.11188673248996,79.46627262768881,80.15217590332031,63038,0.0,0.0
2014-01-22 00:00:00+05:30,80.3481420050763,81.3279973953821,78.97634296350749,79.51526641845703,93219,0.0,0.0
2014-01-23 00:00:00+05:30,79.22131592838647,83.67966145765455,78.87836799745143,82.60182189941406,164403,0.0,0.0
2014-01-24 00:00:00+05:30,81.42597470227186,82.9447534218669,79.02533218492768,79.85820770263672,68042,0.0,0.0
2014-01-27 00:00:00+05:30,78.92734905787198,79.3682809618232,77.1146107343545,77.70252990722656,22656,0.0,0.0
2014-01-28 00:00:00+05:30,77.4085764266822,79.85821492119746,76.72268063849928,77.21260833740234,35051,0.0,0.0
2014-01-29 00:00:00+05:30,79.1723267440019,80.15218223600338,76.5267124301754,77.16361999511719,34265,0.0,0.0
2014-01-30 00:00:00+05:30,77.80051031668266,79.07431768854084,76.33072740443691,76.57569122314453,16753,0.0,0.0
2014-01-31 00:00:00+05:30,77.40857448367436,78.24145005576312,75.59584353837452,76.62468719482422,15842,0.0,0.0
2014-02-03 00:00:00+05:30,78.33943536008434,78.38843111981556,76.4777161015514,77.01663208007812,20015,0.0,0.0
2014-02-04 00:00:00+05:30,77.01664069368277,77.8985121375506,76.42872888967229,77.35958862304688,12257,0.0,0.0
2014-02-05 00:00:00+05:30,77.40857696533203,77.89850466764426,76.62468965135108,77.40857696533203,6542,0.0,0.0
2014-02-06 00:00:00+05:30,77.94750637801494,79.85822157259919,76.1837635247802,76.82067108154297,90572,0.0,0.0
