Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01 00:00:00+05:30,90.7889978206882,91.53060804081206,90.04738164471682,90.90608978271484,214297,0.0,0.0
2014-01-02 00:00:00+05:30,90.86706086235401,95.785119796822,90.55480173417014,91.37448120117188,1426752,0.0,0.0
2014-01-03 00:00:00+05:30,91.9989911626522,91.9989911626522,87.78350792896566,89.42286682128906,350768,0.0,0.0
2014-01-06 00:00:00+05:30,89.65705955643183,90.281577816856,88.21286777952939,88.56415557861328,134975,0.0,0.0
2014-01-07 00:00:00+05:30,89.50092517918057,90.16447205072211,83.06060574698614,86.69060516357422,345289,0.0,0.0
2014-01-08 00:00:00+05:30,87.78350384747891,88.83737907378621,86.26124889635268,87.11995697021484,306782,0.0,0.0
2014-01-09 00:00:00+05:30,87.43222767792956,89.93028894353127,85.94900119579512,86.53448486328125,361822,0.0,0.0
2014-01-10 00:00:00+05:30,85.90996321034295,87.35415490905817,83.95835119698529,84.30963897705078,330127,0.0,0.0
2014-01-13 00:00:00+05:30,84.38770708502751,86.41738250364628,84.38770708502751,85.51964569091797,694507,0.0,0.0
2014-01-14 00:00:00+05:30,84.93416618436851,85.24641937484476,83.02158263553837,83.76319885253906,147964,0.0,0.0
2014-01-15 00:00:00+05:30,85.05125490466368,85.24641611918182,83.95835686804023,84.77803039550781,170431,0.0,0.0
2014-01-16 00:00:00+05:30,85.40254420466914,85.83189528068017,83.84125457005305,84.1144790649414,154447,0.0,0.0
2014-01-17 00:00:00+05:30,83.84125216139074,85.48060503947144,83.33383185354865,83.68511962890625,169382,0.0,0.0
2014-01-20 00:00:00+05:30,85.13074169068956,86.29526353647347,84.32762148606041,85.81339263916016,128658,3.0,0.0
2014-01-21 00:00:00+05:30,85.4921460400293,86.53620479004881,85.4921460400293,86.01417541503906,150595,0.0,0.0
2014-01-22 00:00:00+05:30,85.85354725369066,86.21494887865299,84.76933625148308,85.73307800292969,108525,0.0,0.0
2014-01-23 00:00:00+05:30,85.77323814294378,92.35882120394926,85.21105033748383,87.54010009765625,1675363,0.0,0.0
2014-01-24 00:00:00+05:30,87.3794823460333,87.45979314253151,84.32762306053321,86.1346435546875,346349,0.0,0.0
2014-01-27 00:00:00+05:30,84.32761863425925,84.32761863425925,80.31201774691358,81.31591796875,430694,0.0,0.0
2014-01-28 00:00:00+05:30,80.31201651440479,83.76543567545242,77.98296681002293,78.6254653930664,417766,0.0,0.0
2014-01-29 00:00:00+05:30,78.7861006605878,80.2317196598844,77.5412678647751,78.14360809326172,192913,0.0,0.0
2014-01-30 00:00:00+05:30,77.09954468864103,77.09954468864103,71.91942148080147,74.20831298828125,329981,0.0,0.0
2014-01-31 00:00:00+05:30,75.09173657661249,83.44418764589234,74.32877485911528,79.99076843261719,1460540,0.0,0.0
2014-02-03 00:00:00+05:30,80.03092789377506,80.95451733467883,78.74593681949715,79.54905700683594,226854,0.0,0.0
2014-02-04 00:00:00+05:30,77.09953638450386,80.63326636092442,77.01922559290081,77.90265655517578,365313,0.0,0.0
2014-02-05 00:00:00+05:30,77.62156634264058,79.42858674112632,77.46093863082721,78.66561889648438,141304,0.0,0.0
2014-02-06 00:00:00+05:30,78.82625912674891,80.3923412698855,77.82235874593785,78.14360809326172,198974,0.0,0.0
2014-02-07 00:00:00+05:30,78.3042324290556,79.46875446040512,78.14361081346321,78.50501251220703,651371,0.0,0.0
2014-02-10 00:00:00+05:30,78.70577841375062,79.42858780832064,76.6176671506867,77.05937957763672,91817,0.0,0.0
2014-02-11 00:00:00+05:30,77.82234743252982,78.62546762042524,76.37672864338977,77.05937957763672,202901,0.0,0.0
2014-02-12 00:00:00+05:30,77.70188082089734,77.90266087469811,76.01532959443509,76.93891906738281,208052,0.0,0.0
2014-02-13 00:00:00+05:30,76.97907041817815,77.62156903305971,75.2925192132652,76.05548095703125,190941,0.0,0.0
2014-02-14 00:00:00+05:30,75.33267764865786,76.29641944332946,74.08783888049624,74.56970977783203,152479,0.0,0.0
2014-02-17 00:00:00+05:30,74.7303463914347,75.0917480756294,72.36113782923309,72.8028564453125,223665,0.0,0.0
